🌌☘️📺福建电信🍅,#genre#
台視財經台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv056
民視旅遊台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv07
亞洲旅遊台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv076
Smart知識台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn19
華視,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv041
中視,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv040
台視,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv066
民視,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv002
民視,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv155
靖天日本台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv047
靖天電影台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv061
靖天映畫台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv055
靖天綜合台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv046
靖天國際台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv063
靖天資訊台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv065
靖天歡樂台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv054
靖天育樂台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv062
靖洋戲劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv045
靖天戲劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv058
龍華電影台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn03
龍華洋片台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn02
龍華戲劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn18
龍華日韓台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn11
龍華偶像台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn12
龍華經典台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn21
影迷數位電影台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv011
amc電影台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv017
客家電視台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv043
ARIRANG,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv079
國會頻道1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv084
國會頻道2,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv085
TVBS歡樂台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv068
TVBS精采台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv067
ELTV娛樂,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv070
民視綜藝台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv004
八大綜藝,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv039
八大精彩,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv034
中視菁采台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv064
豬哥亮歌廳秀,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv006
采昌影劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv049
民視影劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv09
公視戲劇,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv042
中視經典台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv080
台灣戲劇台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn22
時尚運動X,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv014
GINXEsportsTV,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv053
智林體育台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv101
博斯魅力,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn04
博斯高球1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn05
博斯高球2,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn06
博斯運動1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn07
博斯運動2,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn08
博斯網球1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn09
博斯無限1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn10
博斯無限2,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn13
視納華仁紀實,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv013
Globetrotter,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv016
達文西頻道,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv018
靖天卡通台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv044
靖洋卡通台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv057
龍華卡通台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn01
CLASSICA古典樂,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv059
TraceUrban,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv082
MezzoLiveHD,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv083
好消息1,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv16
好消息2,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv17
ELTV生活英語台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn20
半島國際新聞,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv10
美國之音,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv03
非凡商業,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv048
第1商業台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv104
TVBS,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv073
民視台灣台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv001
民視第一台,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv003
中天亞洲,https://mg.345564.xyz/proxy.php?url=http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv109
☘️🍅香港judy频道,#genre#
华丽翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Tvbjade
无线新闻,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=inews_twn
美亞電影台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=meiyamovie_t
华丽翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB星河,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Xinhe
ViuTV,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=viu1_twn
ViuTVSix,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=viusix_twn
RTHK31,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RTHK32,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
千禧经典台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
天映频道,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Celestial2
八度空间,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=TV8
Astro AOD,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astro AEC,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=AEC
爱奇艺,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Qiyi
Astro QJ,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astro欢喜台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com:8880/smt.php?id=Huahee
☘️香港jdshipin.com/TVOD【挂T新加坡香港日本美国韩国台湾】,#genre#
翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fct4
明珠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=j
无线新闻,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
无线新闻,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
NOW新闻台,https://mg.345564.xyz/proxy.php?url=http://cdn.163189.xyz/live/now/stream.m3u8
翡翠台4K,https://mg.345564.xyz/proxy.php?url=http://cdn6.163189.xyz/live/fct4k/stream.m3u8
翡翠台(字幕),https://mg.345564.xyz/proxy.php?url=http://mytv.101.qzz.io/hls/fct/playlist.m3u8
明珠台(字幕),https://mg.345564.xyz/proxy.php?url=http://o12.1678520.xyz/hls/mzt/playlist.m3u8
翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=jade_twn
华丽翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=huali
无线新闻台, http://php.jdshipin.com/smt.php?id=inews_twn
TVB生活台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB娱乐新闻台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
VIUTV,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
凤凰中文,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
美亚电影,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=meiya
重温经典,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
广东珠江,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=as
RTHK31,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
八度空间,https://mg.345564.xyz/proxy.php?url=https://cdn6.163189.xyz/live/8tv/stream.m3u8
CH5,https://mg.345564.xyz/proxy.php?url=https://cdn6.163189.xyz/live/ch5/stream.m3u8
CH8,https://mg.345564.xyz/proxy.php?url=https://cdn6.163189.xyz/live/ch8/stream.m3u8
CHU,https://mg.345564.xyz/proxy.php?url=https://cdn6.163189.xyz/live/chu/stream.m3u8
龙华电影,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华洋片,https://mg.345564.xyz/proxy.php?url=https://cdn8.163189.xyz/live/lhyp/stream.m3u8
TVB星河, http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
千禧经典台, http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB娱乐新闻台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=Tvbentertainment
天映频道, http://php.jdshipin.com/smt.php?id=Celestial
天映经典,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=Celestial2
Astro AOD,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=aod
Astro AEC,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=Huahee
八度空间,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/smt.php?id=TV8
华丽翡翠台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=huali2
亚洲武侠,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB星河,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB生活台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB娱乐新闻台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
无线新闻台,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
TVB星河,https://mg.345564.xyz/proxy.php?url=http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
NOW新闻台,https://mg.345564.xyz/proxy.php?url=http://cdn.163189.xyz/163189/now
翡翠台4K,https://mg.345564.xyz/proxy.php?url=http://cdn6.163189.xyz/163189/fct4k
翡翠台(字幕),https://mg.345564.xyz/proxy.php?url=http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台(字幕),https://mg.345564.xyz/proxy.php?url=http://o12.1678520.xyz/hls/mzt/playlist.m3u8
☘️🍅judy 4gtv频道,#genre#
🍅☘️香港频道【api.mg.itv888.cn】,#genre#
翡翠台1,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/4bb8922027c/index.m3u8
翡翠台2 backup,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/ac8b06eb0c8/index.m3u8
iNews 新闻台,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/e1bb5e8bc4f/index.m3u8
J 2,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/c18815664e8/index.m3u8
珍珠台,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/63e9ea6e5df/index.m3u8
凤凰深圳旁边,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8
HOY资讯台,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/5e12ccd9191/index.m3u8
RHK 31,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/7f79a251429/index.m3u8
VIUTV1,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/13d52dc29d5/index.m3u8
RHK 32,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/18c550eab1e/index.m3
凤凰卫视,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
凤凰资讯,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
Viu6,https://mg.345564.xyz/proxy.php?url=http://api.mg.itv888.cn:8080/hls/0408f039a12/index.m3u8
🍅☘️sese【】,#genre#
🍅📺YouTube 新聞,#genre#
民視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/ylYJSBUgaMA?si=e-d0Ns2EB36iyW_3
民視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=ylYJSBUgaMA
三立NEWS+,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/MV9mI0GChwo?si=e-d0Ns2EB36iyW_3
三立NEWS+,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=MV9mI0GChwo
三立新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/pF507BLtbqU?si=e-d0Ns2EB36iyW_3
三立新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=pF507BLtbqU
公視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/quwqlazU-c8?si=e-d0Ns2EB36iyW_3
公視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=quwqlazU-c8
非凡商業,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/NHQDx8vCrC4?si=e-d0Ns2EB36iyW_3
非凡商業,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=NHQDx8vCrC4
台視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/xL0ch83RAK8?si=6PbDs2DOrlT9Og14
台視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=xL0ch83RAK8
華視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/wM0g8EoUZ_E?si=6PbDs2DOrlT9Og14
華視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=7lxXN3zIr-I
華視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=wM0g8EoUZ_E
鏡新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/5n0y6b0Q25o?si=xubbPSDWCPgY2yxM
寰宇新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/6IquAgfvYmc?si=pOtAi2jJyFbMjUNk
寰宇新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=6IquAgfvYmc
寰宇新聞台灣台,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/w87VGpgd90U?si=pOtAi2jJyFbMjUNk
寰宇新聞台灣台,https://mg.345564.xyz/proxy.php?url=https://m.youtube.com/live/w87VGpgd90U
東森LIVE,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=R2iMq5LKXco
東森LIVE,https://mg.345564.xyz/proxy.php?url=https://m.youtube.com/watch?v=E0zhe2gkXBs
東森新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=V1p33hqPrUk
東森新聞,https://mg.345564.xyz/proxy.php?url=https://m.youtube.com/watch?v=LuQ4S-i5zoE
東森新聞,https://mg.345564.xyz/proxy.php?url=https://37.27.111.214:8080/live/20/hls.m3u8
東森財經新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/live/WHEPzbFA3hw
東森財經股市,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=LbS-xQ67fos
中天新聞1台,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=oIgbl7t0S_w
中天新聞2台,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=WPfPjbOLNfE
中視新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=TCnaIE_SAtM
中視新聞,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv074
TVBS新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=2mCSYvcfhtc
TVBS新聞,https://mg.345564.xyz/proxy.php?url=https://m.youtube.com/watch?v=2mCSYvcfhtc
TVBS新聞,https://mg.345564.xyz/proxy.php?url=https://clonglii.serv00.net/youtube_d.php?id=2mCSYvcfhtc&data=normal
TVBS新聞,https://mg.345564.xyz/proxy.php?url=https://clonglii.serv00.net/youtube_d.php?id=2mCSYvcfhtc&ln=2&data=normal
TVBS新聞,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=2mCSYvcfhtcK
中天新聞,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv00
中天新聞,https://mg.345564.xyz/proxy.php?url=https://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
中天新聞,https://mg.345564.xyz/proxy.php?url=http://www.youtube.com/live/oIgbl7t0S_w?feature=share
非凡新聞,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv010
台視財經,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv056
國際財經,https://mg.345564.xyz/proxy.php?url=https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv104
