网络采集,#genre#
山东体育,http://123.132.233.194:352/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002
山东体育,http://139.129.231.228:3529/rtp/239.21.1.141:5002
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://221.0.78.198:1681/hls/10224/index.m3u8
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8
山东文旅,http://139.129.231.228:50060/rtp/239.21.1.176:5002
山东文旅,http://139.129.231.228:3529/rtp/239.21.1.176:5002
山东综艺,http://123.132.233.194:352/tsfile/live/1000_1.m3u8
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://139.129.231.228:50060/rtp/239.21.1.177:5002
山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8
济南都市,http://139.129.231.228:50060/rtp/239.21.1.63:5002
济南都市,http://139.129.231.228:3529/rtp/239.21.1.63:5002
济南都市,http://221.0.78.198:1681/hls/10280/index.m3u8
济南生活,http://139.129.231.228:50060/rtp/239.21.1.64:5002
济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002
济南生活,http://221.0.78.198:1681/hls/10281/index.m3u8
济南影视,http://139.129.231.228:50060/rtp/239.21.1.65:5002
济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002
济南影视,http://221.0.78.198:1681/hls/10282/index.m3u8
济南娱乐,http://139.129.231.228:50060/rtp/239.21.1.66:5002
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002
济南娱乐,http://221.0.78.198:1681/hls/10283/index.m3u8
济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8
济南商务,http://139.129.231.228:50060/rtp/239.21.1.67:5002
济南商务,http://139.129.231.228:3529/rtp/239.21.1.67:5002
济南商务,http://221.0.78.198:1681/hls/10284/index.m3u8
济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002
济南教育,http://139.129.231.228:3529/rtp/239.21.1.133:5002
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8
济南鲁中,http://139.129.231.228:50060/rtp/239.21.1.149:5002
济南鲁中,http://139.129.231.228:3529/rtp/239.21.1.149:5002
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
青州电视台文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州电视台文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
青州电视台文化旅游,http://139.129.231.228:50060/rtp/239.21.1.231:5002
青州电视台文化旅游,http://139.129.231.228:3529/rtp/239.21.1.231:5002
青州电视台新闻综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州电视台生活,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州综合,http://139.129.231.228:50060/rtp/239.21.1.232:5002
青州综合,http://139.129.231.228:3529/rtp/239.21.1.232:5002
济宁公共,http://139.129.231.228:50060/rtp/239.21.2.20:5002
济宁公共,http://139.129.231.228:3529/rtp/239.21.2.20:5002
济宁教育,http://139.129.231.228:50060/rtp/239.21.1.139:5002
济宁教育,http://139.129.231.228:3529/rtp/239.21.1.139:5002
济宁综合,http://139.129.231.228:50060/rtp/239.21.2.19:5002
济宁综合,http://139.129.231.228:3529/rtp/239.21.2.19:5002
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
日照科教,http://139.129.231.228:50060/rtp/239.21.1.80:5002
日照科教,http://139.129.231.228:3529/rtp/239.21.1.80:5002
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
淄博生活,http://139.129.231.228:50060/rtp/239.21.1.109:5002
淄博生活,http://139.129.231.228:3529/rtp/239.21.1.109:5002
淄博都市,http://139.129.231.228:50060/rtp/239.21.1.83:5002
淄博都市,http://139.129.231.228:3529/rtp/239.21.1.83:5002
滨州公共,http://139.129.231.228:50060/rtp/239.21.1.119:5002
滨州公共,http://139.129.231.228:3529/rtp/239.21.1.119:5002
烟台公共,http://139.129.231.228:50060/rtp/239.21.1.117:5002
烟台公共,http://139.129.231.228:3529/rtp/239.21.1.117:5002

☘️山西频道,#genre#
万荣综合,http://60.222.246.220:19433/hls1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
优购物电视购物,https://tvlive.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2312509421-0-0-f8f7e886fe98ee0a0c01458710bf26d3
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com:80/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
武乡新闻综合,http://60.220.198.84:81/0.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8

☘️安徽频道,#genre#
安徽国际,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829422933950.m3u8
安徽国际,http://api2.52tb.xyz/info?id=586&token=20230405tndmhg
安徽影视,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829369249612.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽经济生活,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829325295495.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
安徽综艺体育,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829415240627.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg
合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
滁州市广播电视台 科教,http://live.cztv.cc:85/live/sjpd.m3u8
滁州市广播电视台 新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州市广播电视台 公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
亳州新闻,http://58.220.63.43/zbbf2.ahbztv.com/live/416.m3u8?zanhd&wsSession=9c4e040e25b04ef0d8e433e6-172672213876304&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd
亳州农村,http://58.220.63.42/zbbf2.ahbztv.com/live/418.m3u8?wsSession=610820dacbd9b4b30fa93e2a-172672213903993&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1

☘️宁夏频道,#genre#
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd

☘️吉林频道,#genre#
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000073/index.m3u8
延边卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
延边卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001470/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226516/index.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild

☘️内蒙古频道,#genre#

☘️云南频道,#genre#
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048TV/index.m3u8?zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund

☘️青海频道,#genre#
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=be54a04d1719055140
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050
安多卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000064/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安多卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225659/index.m3u8
安多卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225659/2.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=e4e9fe741725348067
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=ea03ed711725339376

☘️黑龙江频道,#genre#
黑龙江文体,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225965/main.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226424/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226330/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226368/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226365/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225969/main.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225990/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226427/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4049]:80/TVOD/88888888/224/3221225979/main.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225979/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226304/index.m3u8
黑龙江新闻,http://[2409:8087:1a01:df::4036]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
黑龙江新闻,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
黑龙江新闻,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江科教,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江科教,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨生活,http://streamings.hrbtv.net/09e35fcca53542bfa24a6b34e0fc2ff8/h264_400k_ts/index.m3u8?type=hls_live_redirect
哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
鹤岗新闻综合,http://[2409:8087:1a01:df::4059]:80/TVOD/88888888/224/3221226073/main.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
佳木斯新闻综合,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226451/index.m3u8
哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8

🌊港·澳·台,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
翡翠台,http://v2h.jdshipin.com/jade/jade.stream/chunklist.m3u8
翡翠台,http://mzitv.cn:32/tsfile/live/1016_1.m3u8
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1668336354&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
