//我的收藏
央视-IPv6,#genre#
鍙欏窞鏂伴椈缁煎悎,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
闈掔缁煎悎,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
娉稿幙鏂伴椈缁煎悎,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
杈惧窞鏂伴椈缁煎悎,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
杈惧窞鏂囧寲鐢熸椿,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
杈惧窞閫氬窛棰戦亾,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
娉稿窞绉戞暀鐢熸椿,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
娉稿窞鏂伴椈缁煎悎,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
鍙欏窞缁煎悎棰戦亾,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
鍙欐案缁煎悎棰戦亾,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
褰辩敤浠撳簱,https://wp.sqsq.net/view.php/8b3eea23e7bf605e907b2850b7a57815.mp4
浠€閭℃柊闂婚閬�,http://live.sfrmt.com:85/live/zhpd.m3u8
椹皵搴风患鍚�,http://live.zmmek.com:90/live/zhxw.m3u8
鏉炬綐鏂伴椈缁煎悎,http://live.spccmc.com:90/live/spxwzh.m3u8
鎴愰兘鏂伴椈缁煎悎,http://117.72.68.25:9930/cdtvflv.php?id=cdxwzh
鎴愰兘缁忔祹璧勮,http://117.72.68.25:9930/cdtvflv.php?id=cdjjzx
鎴愰兘閮藉競鐢熸椿,http://117.72.68.25:9930/cdtvflv.php?id=cddssh
鎴愰兘褰辫鏂囪壓,http://117.72.68.25:9930/cdtvflv.php?id=cdyswy
鎴愰兘鍏叡,http://117.72.68.25:9930/cdtvflv.php?id=cdgg
鎴愰兘灏戝効,http://117.72.68.25:9930/cdtvflv.php?id=cdse
鎴愰兘钃夊煄鍏堥攱,http://117.72.68.25:9930/cdtvflv.php?id=cdrcxf
閲戠墰鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=jntv
鍙屾祦缁煎悎,http://117.72.68.25:9930/cdtvflv.php?id=slzh
娓╂睙鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=wjtv
楂樻柊鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=gxtv
鏂版触鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=xjtv
澶ч倯缁煎悎,http://117.72.68.25:9930/cdtvflv.php?id=dyxwzh
褰窞鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=pztv
钂叉睙鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=pjtv
閿︽睙鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=jjtv
閲戝爞鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=jttv
閮兘鏂伴椈缁煎悎,http://117.72.68.25:9930/cdtvflv.php?id=pdxwzh
榫欐硥缁煎悎,http://117.72.68.25:9930/cdtvflv.php?id=lqzh
闈掔緤鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=qytv
闈掔櫧姹熺數瑙嗗彴,http://117.72.68.25:9930/cdtvflv.php?id=qbjtv
宕囧窞鐢佃1濂�,http://117.72.68.25:9930/cdtvflv.php?id=cztv
閮芥睙鍫扮數瑙嗗彴,http://117.72.68.25:9930/cdtvflv.php?id=djytv
鎴愬崕鏈夌嚎,http://117.72.68.25:9930/cdtvflv.php?id=chyx
閭涘磧鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=qltv
姝︿警鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=whtv
鏂伴兘鐢佃鍙�,http://117.72.68.25:9930/cdtvflv.php?id=xdzh
绠€闃虫柊闂荤患鍚�,http://117.72.68.25:9930/cdtvflv.php?id=jyxwzh
鍥涘窛绉戞暀,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
鑷础缁煎悎,http://110.189.153.160:1001/zhpd.flv
鑷础鏂囧寲鐢熸椿,http://110.189.153.160:1002/ggpd.flv

云南综合,#genre#
绂忚础缁煎悎,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
楹绘牀鍧�,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
楹绘牀鍧″彴,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
涓樺寳鏂伴椈缁煎悎,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
鏂囧北鐢佃鍙�,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
鏂囧北鍏叡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
鏂囧北缁煎悎,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
鏂囧北缁煎悎,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
瑗垮弻鐗堢撼缁煎悎,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
瑗垮弻鐗堢撼鏂囨梾,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
鐮氬北棰戦亾,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
褰辩敤浠撳簱,https://wp.sqsq.net/view.php/8b3eea23e7bf605e907b2850b7a57815.mp4

内蒙古综合,#genre#
鍐呰挋鍙ゆ柊闂荤患鍚�,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
鍐呰挋鍙ょ粡娴庣敓娲�,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
鍐呰挋鍙ゅ皯鍎块閬�,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
鍐呰挋鍙ゆ枃浣撳ū涔�,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
鍐呰挋鍙ゅ啘鐗ч閬�,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
鍐呰挋鍙よ挋璇閬�,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
鍐呰挋鍙ゆ枃鍖栭閬�,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
閯傛墭鍏嬫棗缁煎悎棰戦亾,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
濂庡悲姹夎缁煎悎,http://218.84.12.186:8001/hls/main/playlist.m3u8
濂庡悲鍝堣惃鍏嬭,http://218.84.12.186:8002/hls/main/playlist.m3u8
鐜涚撼鏂患鍚堥閬�,http://218.84.127.245:1026/hls/main1/playlist.m3u8
鍙厠杈炬媺缁煎悎,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8

鏉炬鏂伴椈,http://live.strmtzx.cn/stxw/sd/live.m3u8
鍑ゅ唸缁煎悎,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8
涓冩槦鍏崇數瑙嗗彴,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8

内蒙综合,#genre#
闈掓捣鍗,http://stream.qhbtv.com/qhws/playlist.m3u8
闈掓捣缁忚,http://stream.qhbtv.com/qhsh/playlist.m3u8
闈掓捣缁忚,http://stream.qhbtv.com/qhsh/sd/live.m3u8
闈掓捣閮藉競,http://stream.qhbtv.com/qhds/playlist.m3u8
闈掓捣閮藉競,http://stream.qhbtv.com/qhds/sd/live.m3u8
瀹夊鍗,http://stream.qhbtv.com/adws/playlist.m3u8
瀹夊鍗,http://stream.qhbtv.com/adws/sd/live.m3u8
闂ㄦ簮缁煎悎,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
姘戝拰缁煎悎,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
瑗垮畞鐢熸椿鏈嶅姟,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
瑗垮畞鏂伴椈缁煎悎,https://liveout.xntv.tv/a65jur/96iln2.m3u8
澶ч€氱數瑙嗗彴,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
婀熶腑鐢佃鍙�,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
鍏存捣缁煎悎,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
鍖栭殕缁煎悎,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
闈掓捣缁煎悎,http://lmt.scqstv.com/live1/live1.m3u8

青海综合,#genre#
姝﹀▉缁煎悎,https://play.kankanlive.com/live/1693539781636986.m3u8
姝﹀▉缁煎悎,http://lishiwan.xicp.net:8563/udp/239.255.36.104:8231
姝﹀▉鍑夊窞,http://lishiwan.xicp.net:8563/udp/239.255.36.106:8231
澶╃缁煎悎,https://play.kankanlive.com/live/1656487214793905.m3u8
姘告槍缁煎悎,https://play.kankanlive.com/live/1652755738635915.m3u8
閰掓硥缁煎悎,https://play.kankanlive.com/live/1702033926169975.m3u8
閰掓硥鏂囨梾,https://play.kankanlive.com/live/1702036477193973.m3u8
鏁︾厡棰戦亾,https://play.kankanlive.com/live/1698234808271963.m3u8
鐧介摱缁煎悎,https://play.kankanlive.com/live/1720408089419110.m3u8
鐧介摱鏂囨暀,https://play.kankanlive.com/live/1720408280309109.m3u8
鍢夊唱鍏崇患鍚�,https://play.kankanlive.com/live/1690854462058921.m3u8
瀹氳タ缁煎悎,https://play.kankanlive.com/live/1707969054968992.m3u8
瀹氳タ鏂囨梾,https://play.kankanlive.com/live/1707482307440963.m3u8
姘告槍缁煎悎,https://play.kankanlive.com/live/1652755738635915.m3u8
闄囧崡鍏叡,https://play.kankanlive.com/live/1709171893138901.m3u8
闄囧崡缁煎悎,https://play.kankanlive.com/live/1709171819929902.m3u8
骞冲噳缁煎悎,https://play.kankanlive.com/live/1694661314645984.m3u8
搴嗛槼缁煎悎,https://play.kankanlive.com/live/1700643403411931.m3u8
搴嗛槼鏂囨梾,https://play.kankanlive.com/live/1700643349159930.m3u8
鐢樺崡缁煎悎,https://play.kankanlive.com/live/1711955176432990.m3u8
鐢樺崡澶忔渤,https://play.kankanlive.com/live/1718872789499909.m3u8
鐢樺崡鍗撳凹,https://play.kankanlive.com/live/1711955964973985.m3u8
鐢樺崡杩儴,https://play.kankanlive.com/live/1711955827175988.m3u8
鑸熸洸缁煎悎,https://play.kankanlive.com/live/1711956058188984.m3u8
寮犳帠缁煎悎,http://play.kankanlive.com/live/1720583434627241.m3u8
寮犳帠鍐滄梾,http://play.kankanlive.com/live/1720583009200246.m3u8
闈欏畞缁煎悎,https://play.kankanlive.com/live/1722996149311198.m3u8
鐢樺窞缁煎悎,https://play.kankanlive.com/live/1656898082155960.m3u8
绉﹀畨缁煎悎,https://play.kankanlive.com/live/1680577080200944.m3u8
娓呮按缁煎悎,https://play.kankanlive.com/live/1724065906329286.m3u8
鏅嘲缁煎悎,https://play.kankanlive.com/live/1624439143745981.m3u8
闈栬繙缁煎悎,https://play.kankanlive.com/live/1692005762394912.m3u8
闄囪タ缁煎悎,https://play.kankanlive.com/live/1702426649052972.m3u8
娓簮缁煎悎,https://play.kankanlive.com/live/1701943385631927.m3u8
鍏板窞鍏扮煶,http://play.kankanlive.com/live/1679470864707966.m3u8
搴勬氮缁煎悎,https://play.kankanlive.com/live/1687654127961989.m3u8
瑗垮嘲缁煎悎,https://play.kankanlive.com/live/1683944827526991.m3u8
瑗垮拰缁煎悎,https://play.kankanlive.com/live/1659926941626981.m3u8
鎴愬幙缁煎悎,https://play.kankanlive.com/live/1702454377323961.m3u8
宀峰幙缁煎悎,https://play.kankanlive.com/live/1722561653629309.m3u8
浼氬畞缁煎悎,https://play.kankanlive.com/live/1721783897283302.m3u8
鐢樿們鍗,rtmp://livein.gstv.com.cn/49048r/y3nga4
鐢樿們缁忔祹,rtmp://livein.gstv.com.cn/49048r/9kzvr5
鐢樿們绉诲姩,rtmp://livein.gstv.com.cn/49048r/y72q36
閮藉競棰戦亾,rtmp://livein.gstv.com.cn/49048r/4o7e76
鏂囧寲褰辫,rtmp://livein.gstv.com.cn/49048r/068vw9
鍏叡搴旀€�,rtmp://livein.gstv.com.cn/49048r/2v86i8
灏戝効棰戦亾,rtmp://livein.gstv.com.cn/49048r/oj57of

甘肃综合,#genre#
娉夊窞鏂伴椈缁煎悎,https://live.qztv.cn/live/news.m3u8?auth_key=1703677905-0-0-f4f62f0f35088962a4477f1096d4bdb1
姝﹀し灞辩患鍚�,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
姝﹀し灞辨枃鏃呰尪,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
婕冲窞鏂伴椈,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
涓夋槑鏂伴椈缁煎悎,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
涓夋槑鍏叡棰戦亾,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
涓夋槑鏂伴椈缁煎悎,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
寤哄畞缁煎悎棰戦亾,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
瀹佸寲缁煎悎,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
婕虫郸缁煎悎,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
浜戦渼缁煎悎,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
绂忓窞鐢熸椿,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
绂忓窞鏂伴椈,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
绂忓窞灏戝効,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8

海南综合,#genre#
涓夋矙鍗,http://sunny2017.forver.one:4022/udp/239.21.2.9:5002

西藏综合,#genre#
瑗胯棌鍗,http://php.jdshipin.com:8880/xztv.php?id=ws
瑗胯棌钘忚鍗,http://php.jdshipin.com:8880/xztv.php?id=zy
瑗胯棌褰辫鏂囧寲,http://php.jdshipin.com:8880/xztv.php?id=ys

新疆综合,#genre#
鍙厠杈炬媺鏂伴椈缁煎悎,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
鐭虫渤瀛愭柊闂荤患鍚�,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
浼婄妬姹夎缁煎悎,http://110.153.180.106:55555/out_1/index.m3u8
浼婄妬缁村惥灏�,http://110.153.180.106:55555/out_2/index.m3u8
浼婄妬鍝堣惃鍏�,http://110.153.180.106:55555/out_3/index.m3u8
浼婄妬缁忔祹娉曞埗,http://110.153.180.106:55555/out_4/index.m3u8
浜斿笀缁煎悎,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
浜斿笀鍙屾渤,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
浜斿娓犵患鍚堥閬�,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
鑳℃潹娌虫柊闂荤患鍚�,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
鏂版槦缁煎悎,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
鍏嬫媺鐜涗緷褰辫鍓у満,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8

上海综合,#genre#
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8

吉林综合,#genre#
寤惰竟鍗,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
寤惰竟鍗,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
寤惰竟-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
寤惰竟-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
寤惰竟-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
寤惰竟鏈濋矞璇患鍚�,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
寤惰竟鏈濋矞璇患鍚�,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
寤惰竟姹夎缁煎悎,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
杈夊崡缁煎悎,http://stream5.jlntv.cn/hn/sd/live.m3u8
涓滆窘缁煎悎,http://stream5.jlntv.cn/dl/sd/live.m3u8
涓滀赴缁煎悎,http://stream5.jlntv.cn/df/sd/live.m3u8
閫氬寲缁煎悎,http://stream5.jlntv.cn/thx/sd/live.m3u8
纾愮煶缁煎悎,http://stream5.jlntv.cn/ps/sd/live.m3u8
杈夊崡缁煎悎,http://stream5.jlntv.cn/hn/sd/live.m3u8
鏌虫渤缁煎悎,http://stream5.jlntv.cn/lh/sd/live.m3u8
涓滀赴缁煎悎,http://stream5.jlntv.cn/df/sd/live.m3u8
鍙岃窘缁煎悎,http://stream5.jlntv.cn/sl/sd/live.m3u8
姹竻缁煎悎,http://stream5.jlntv.cn/wq/sd/live.m3u8
鑸掑叞缁煎悎,http://stream8.jlntv.cn/shulan/sd/live.m3u8
涔濆彴缁煎悎,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
妗︾敻缁煎悎,http://stream10.jlntv.cn/huadian/sd/live.m3u8
姹熸簮缁煎悎,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
鍙岄槼缁煎悎,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
闀挎槬鍐滃畨缁煎悎,http://117.72.68.25:9930/jilin.php?id=ccnazh
鐧藉煄鏂伴椈缁煎悎,http://117.72.68.25:9930/jilin.php?id=bcxwzh
鏉惧師鍏叡,http://117.72.68.25:9930/jilin.php?id=sygg
鏉惧師鍓嶉儹缁煎悎,http://117.72.68.25:9930/jilin.php?id=syqgzh
鍥涘钩缁煎悎,http://117.72.68.25:9930/jilin.php?id=spzh
杈芥簮鏂伴椈缁煎悎,http://117.72.68.25:9930/jilin.php?id=lyxwzh
鐧藉北闀跨櫧鏂伴椈缁煎悎,http://117.72.68.25:9930/jilin.php?id=bscbxwzh
閫氬寲鏂伴椈缁煎悎,http://117.72.68.25:9930/jilin.php?id=thxwzh
閫氬寲闆嗗畨缁煎悎,http://117.72.68.25:9930/jilin.php?id=thjazh
閫氬寲姊呮渤鍙ｇ患鍚�,http://117.72.68.25:9930/jilin.php?id=thmhkzh

凤凰香港,#genre#
鍑ゅ嚢璧勮1,http://146.56.153.245:20121/bysid/257
鍑ゅ嚢璧勮2,http://ayolee.com:5253/udp/239.93.0.118:2191
鍑ゅ嚢涓枃1,http://146.56.153.245:20121/bysid/258
鍑ゅ嚢涓枃2,http://ayolee.com:5253/udp/239.93.1.9:2192
鍑ゅ嚢涓枃3,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
棣欐腐鍗1,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
棣欐腐鍗2,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
鏄熺┖鍗1,http://ayolee.com:5253/udp/239.93.0.156:2193

电影频道,#genre#
绁炰箰褰遍櫌-1鍙�,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
绁炰箰褰遍櫌-2鍙�,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
鍚冪背婊磋櫕鉁斿師,http://159.75.85.63:35455/douyu/315457
鍐板啺缁忓吀鉁斿師,http://159.75.85.63:35455/douyu/74374
鏄熺埛褰遍櫌鉁斿師,http://159.75.85.63:35455/douyu/508118
鍑屽効褰遍櫌鉁斿師,http://159.75.85.63:35455/douyu/1377142
楹撳北杩疯釜鉁斿師,http://159.75.85.63:35455/douyu/4505431
鐟剁懚鎭愭€栤湐鍘�,http://159.75.85.63:35455/douyu/2935323
鎬″褰遍櫌鉁斿師,http://159.75.85.63:35455/douyu/434971
灏忛粵鍏奖鉁斿師,http://159.75.85.63:35455/douyu/11553944
钀屽皬楝肩墖鉁斿師,http://159.75.85.63:35455/douyu/3928
绁炰箰鍓у満鉁斿師,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
绁炰箰鍓ч櫌鉁斿師,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
绁炰箰褰卞墽鉁斿師,http://159.75.85.63:35455/douyu/122402
鍙箰褰遍櫌鉁斿師,http://159.75.85.63:35455/douyu/20415
灏忓畤60甯р湐鍘�,http://159.75.85.63:35455/douyu/323876
鎭愭€栨儕鎮氣湐鍘�,http://159.75.85.63:35455/douyu/96577
闆诲奖鍔囧牬鉁斿師,http://159.75.85.63:35455/douyu/7575350
璞嗙摚楂樺垎鉁斿師,http://159.75.85.63:35455/douyu/8770422
鑺卞嵎闄湅鉁斿師,http://159.75.85.63:35455/douyu/52787
婕▉鍓ф儏鉁斿師,http://159.75.85.63:35455/douyu/6140589
闇嶆牸娌冭尐鉁斿師,http://159.75.85.63:35455/douyu/8814650
楸煎疂鎭愭€栤湐鍘�,http://159.75.85.63:35455/douyu/1165374
楝肩墖鎭愭€栤湐鍘�,http://159.75.85.63:35455/douyu/2935323
灏弖*楝肩墖鉁斿師,http://159.75.85.63:35455/douyu/96577
灏弖*楝肩墖鉁斿師,http://mmitv.top/test/douyu.php?id=96577&u=4150734&cate
鍚冨ザ婊磋櫕鉁斿師,http://159.75.85.63:35455/douyu/263824
鍙樼浜虹墖鉁斿師,http://159.75.85.63:35455/douyu/9651304
鍠滃墽鐢靛奖鉁斿師,http://159.75.85.63:35455/douyu/9292492
濂崇鐢靛奖鉁斿師,http://159.75.85.63:35455/douyu/747764
鍗庤缁忓吀鉁斿師,http://159.75.85.63:35455/douyu/434971
閬块褰遍櫌鉁斿師,http://159.75.85.63:35455/douyu/9826611
娆х編澶х墖鉁斿師,http://159.75.85.63:35455/douyu/2793084
璐濈埛max鉁斿師,http://159.75.85.63:35455/douyu/4332
璐濈埛褰卞巺鉁斿師,http://159.75.85.63:35455/douyu/252802

鍑屽効褰遍櫌鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=1377142
灏忓畤60甯р湐鍘�,http://maomao.kandiantv.cn/douyu1.php?id=323876
鎭愭€栨儕鎮氣湐鍘�,http://maomao.kandiantv.cn/douyu1.php?id=96577
闆诲奖鍔囧牬鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=7575350
璞嗙摚楂樺垎鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=8770422
鑺卞嵎闄湅鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=52787
婕▉鍓ф儏鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=6140589
闇嶆牸娌冭尐鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=8814650
楸煎疂鎭愭€栤湐鍘�,http://maomao.kandiantv.cn/douyu1.php?id=1165374
楝肩墖鎭愭€栤湐鍘�,http://maomao.kandiantv.cn/douyu1.php?id=2935323
灏廢-楝肩墖鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=96577
鑿滃洯鎯婇櫓鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=1735337
鍚冨ザ婊磋櫕鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=263824
鍙樼浜虹墖鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=9651304
鍠滃墽鐢靛奖鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=9292492
濂崇鐢靛奖鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=747764
鍗庤缁忓吀鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=434971
閬块褰遍櫌鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=9826611
鏄熸槦褰遍櫌鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=315131
娆х編澶х墖鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=2793084
璐濈埛褰卞巺鉁斿師,http://maomao.kandiantv.cn/douyu1.php?id=252802

閭垫皬褰遍櫌@浠�,http://159.75.85.63:35455/douyu/4246519
閭垫皬褰遍櫌@浠�,http://43.138.170.29:35455/douyu/4246519
閭垫皬褰遍櫌@浠�,http://mmitv.top:80/test/douyu.php?id=4246519
閭垫皬褰遍櫌@浠�,https://hls1a-akm.douyucdn.cn:443/live/4246519r2ZW8JB4g/playlist.m3u8?wsAuth=684b2a8a402f895ff1b7036d5e32afcb&token=web-h5-0-4246519-126295b0785b4fb59f6062c668d44b742d280bad8314b6e5&logo=0&expire=0&did=10000000000000000000000000001501&pt=2&st=0&sid=373010025&mcid2=0&origin=tct&mix=0&isp=
榛戣帗鐢靛奖@浠�,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
榛戣帗鍔ㄧ敾@浠�,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
鏄熺埛褰遍櫌@浠�,http://mmitv.top:80/test/douyu.php?id=122402&u=4654622&cate
璞嗙摚楂樺垎@浠�,http://43.138.170.29:35455/douyu/8770422
涓嬮キ绁炲墽@浠�,http://43.138.170.29:35455/douyu/276200
鏄熸槦鍓у満@浠�,https://live.metshop.top:443/huya/11342412
钃夎搲褰遍櫌@浠�,http://openhls-tct.douyucdn2.cn:80/dyliveflv3/2935323rzxdaZbek.m3u8?
IHOT璋嶆垬IPv6,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
澶у悏澶у埄褰遍櫌,https://pull.kktv8.com/livekktv/128600025.flv
閲嶆俯缁忓吀褰遍櫌,http://cg12.hunancatv.cn:9090/live/CWJD.m3u8?t=Q3ZTI5YWVmMmUwM==&d=7e29aef2e03907f&pid=&cid=20&u=freeuser&l=001&sid=My5f5evM7A+JM7kBEt7zRg==&r=20240116195900&e=20240117195900&nc=5juVZbdBPOgB&a=7&v=2&hlsSessionID=7114844658832085543&srchost=172.16.22.158:8060&gid=1cTuE8i8Z%2F6MoBf3Sw1THw%3D%3D
CHC鍔ㄤ綔绉诲姩,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC楂樻竻绉诲姩,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC瀹跺涵绉诲姩,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC鍔ㄤ綔绉诲姩,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC楂樻竻绉诲姩,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
